"CRASH_CRN","CRASH_YEAR","CRASH_MONTH","DAY_OF_WEEK","TIME_OF_DAY","HOUR_OF_DAY","ILLUMINATION","WEATHER","ROAD_CONDITION","MAX_SEVERITY_LEVEL","FATAL_COUNT","MAJOR_INJURY","UNB_DEATH_COUNT","BELTED_DEATH_COUNT","DEC_LAT","DEC_LONG","HVY_TRUCK_RELATED","DRINKING_DRIVER","SPEEDING","MUNICIPALITY","AUTOMOBILE_COUNT","MOTORCYCLE_COUNT","BUS_COUNT","SMALL_TRUCK_COUNT","HEAVY_TRUCK_COUNT","SUV_COUNT","VAN_COUNT","BICYCLE_COUNT"
2020098728,2020,"11",5,"0613","06",3,3,1,0,0,0,0,0,40.3259,-80.0493,0,0,0,"02407",1,0,0,0,0,1,0,0
2020098729,2020,"11",2,"1950","19",3,3,1,3,0,0,0,0,40.3595,-79.9521,0,0,1,"02403",0,0,0,0,0,0,1,0
2020098738,2020,"11",4,"0254","02",2,3,1,0,0,0,0,0,40.4679,-79.9772,0,0,0,"02301",0,0,0,1,0,0,0,0
2020098772,2020,"11",7,"1442","14",1,3,1,8,0,0,0,0,40.3483,-80.0249,0,0,0,"02407",2,0,0,0,0,1,0,0
2020098778,2020,"10",6,"1119","11",1,3,1,8,0,0,0,0,40.3341,-79.8419,0,0,0,"02304",0,0,0,0,0,2,0,0
2020098785,2020,"11",4,"0725","07",1,3,1,8,0,0,0,0,40.4976,-80.0127,0,0,0,"02301",0,0,1,1,0,0,1,0
2020098813,2020,"11",4,"1040","10",1,3,1,3,0,0,0,0,40.4752,-79.8624,0,0,0,"02113",0,0,0,0,0,2,0,0
2020098814,2020,"11",3,"1115","11",1,10,1,0,0,0,0,0,40.471,-80.0026,0,0,0,"02301",2,0,0,0,0,0,0,0
2020098815,2020,"11",4,"1100","11",1,3,1,0,0,0,0,0,40.4564,-79.9986,0,0,0,"02301",1,0,0,0,0,1,0,0
2020098826,2020,"11",4,"1226","12",1,3,1,8,0,0,0,0,40.4625,-79.9225,0,0,0,"02301",1,0,0,0,0,0,0,0
2020098830,2020,"11",1,"1215","12",1,3,9,3,0,0,0,0,40.4458,-79.9983,0,0,0,"02301",1,0,0,0,0,1,0,0
2020098832,2020,"11",4,"1248","12",1,3,1,0,0,0,0,0,40.4511,-80.1848,0,0,0,"02214",1,0,0,0,0,1,0,0
2020098855,2020,"11",4,"0453","04",3,7,9,0,0,0,0,0,40.4291,-79.9446,0,0,0,"02301",0,0,0,0,0,1,0,0
2020098870,2020,"11",1,"1355","13",1,7,9,0,0,0,0,0,40.428,-79.89,0,0,0,"02301",1,0,0,0,0,0,0,0
2020098875,2020,"11",3,"0256","02",3,3,1,0,0,0,0,0,40.4351,-79.9666,0,0,0,"02301",1,0,0,0,0,0,0,0
2020098909,2020,"11",3,"1508","15",1,3,1,0,0,0,0,0,40.3854,-79.8218,0,0,0,"02111",1,0,0,1,0,0,0,0
2020098912,2020,"11",4,"1520","15",1,3,1,0,0,0,0,0,40.4619,-79.9822,0,0,0,"02301",1,0,0,1,0,0,0,0
2020098922,2020,"11",3,"1457","14",1,3,1,3,0,0,0,0,40.3818,-79.8148,0,0,0,"02424",1,0,0,0,0,0,0,0
2020098935,2020,"11",1,"2338","23",3,3,1,0,0,0,0,0,40.524,-80.1947,0,0,0,"02213",1,0,0,0,0,0,0,0
2020098936,2020,"11",4,"1215","12",1,7,9,0,0,0,0,0,40.4957,-80.1687,0,0,0,"02213",1,0,0,0,0,0,0,0
2020098937,2020,"11",4,"1614","16",1,4,9,0,0,0,0,0,40.5294,-80.205,0,0,0,"02213",1,0,0,0,0,0,0,0
2020098980,2020,"11",5,"0146","01",3,3,1,0,0,0,0,0,40.5416,-79.7768,0,0,0,"02462",1,0,0,0,0,0,0,0
2020098988,2020,"11",4,"1722","17",3,3,1,3,0,0,0,0,40.455,-79.7109,0,0,0,"02466",0,0,0,1,0,1,0,0
2020098995,2020,"11",3,"2137","21",3,3,2,3,0,0,0,0,40.5554,-79.8126,0,0,0,"02208",0,0,0,1,0,0,0,0
2020099014,2020,"10",3,"1259","12",1,3,1,0,0,0,0,0,40.5586,-80.1152,0,0,0,"02460",1,0,0,1,0,0,0,0
2020099054,2020,"11",5,"0835","08",1,3,1,9,0,0,0,0,40.4908,-79.8844,0,0,0,"02301",1,0,0,0,0,0,0,0
2020099115,2020,"11",4,"2114","21",3,3,1,0,0,0,0,0,40.4768,-79.7829,0,0,0,"02113",2,0,0,0,0,0,0,0
2020099117,2020,"11",4,"2109","21",2,3,1,0,0,0,0,0,40.4474,-80.1652,0,0,0,"02115",1,0,0,0,0,1,0,0
2020099125,2020,"11",7,"0513","05",3,3,1,3,0,0,0,0,40.4736,-80.0627,0,1,0,"02444",1,0,0,0,0,0,0,0
2020099131,2020,"11",1,"0200","02",3,3,1,0,0,0,0,0,40.4387,-79.7827,0,0,0,"02446",1,0,0,0,0,0,0,0
2020099140,2020,"11",4,"0627","06",5,3,1,8,0,0,0,0,40.5545,-80.0212,0,0,0,"02116",0,0,0,2,0,0,0,0
2020099150,2020,"11",2,"1549","15",1,3,1,0,0,0,0,0,40.381,-80.0443,0,0,0,"02109",2,0,0,0,0,0,0,0
2020099151,2020,"11",2,"1915","19",2,3,1,0,0,0,0,0,40.5447,-80.146,0,0,0,"02459",0,0,0,0,0,1,0,0
2020099201,2020,"11",2,"2038","20",3,3,1,2,0,1,0,0,40.3912,-79.8882,0,1,0,"02473",0,0,0,1,0,2,0,0
2020099208,2020,"11",4,"1510","15",1,3,1,9,0,0,0,0,40.4644,-79.9625,0,0,0,"02301",1,0,0,0,0,1,0,0
2020099217,2020,"08",5,"0911","09",1,3,1,4,0,0,0,0,40.3451,-80.0274,0,0,0,"02407",1,1,0,0,0,0,0,0
2020099222,2020,"11",3,"1245","12",1,3,1,0,0,0,0,0,40.4389,-79.9341,0,0,0,"02301",2,0,0,0,0,0,0,0
2020099230,2020,"11",4,"2224","22",3,3,1,9,0,0,0,0,40.4288,-79.9813,0,0,0,"02301",2,0,0,0,0,0,0,0
2020099235,2020,"01",6,"0625","06",3,10,1,0,0,0,0,0,40.4491,-80.1194,0,0,0,"02115",1,0,0,1,0,0,0,0
2020099256,2020,"11",5,"1250","12",1,3,1,3,0,0,0,0,40.4723,-80.0311,0,0,0,"02301",0,1,0,0,0,0,1,0
2020099257,2020,"11",5,"1225","12",1,3,1,3,0,0,0,0,40.6142,-80.0548,0,0,0,"02216",0,0,0,1,0,1,0,0
2020099259,2020,"10",5,"1338","13",1,3,1,8,0,0,0,0,40.4345,-80.1443,0,0,0,"02115",3,0,0,0,0,0,0,0
2020099279,2020,"11",3,"1953","19",3,3,1,0,0,0,0,0,40.4314,-79.9587,0,0,0,"02301",1,1,0,0,0,0,0,0
2020099327,2020,"11",5,"1502","15",1,3,1,0,0,0,0,0,40.3217,-79.9416,0,0,0,"02454",2,0,0,0,0,0,0,0
2020099328,2020,"11",2,"1742","17",3,3,1,0,0,0,0,0,40.3962,-79.9981,1,0,0,"02301",1,0,0,0,1,0,0,0
2020099332,2020,"11",5,"1443","14",1,3,1,3,0,0,0,0,40.4638,-79.9316,0,0,0,"02301",2,0,0,0,0,0,0,0
2020099348,2020,"11",5,"1655","16",1,3,1,0,0,0,0,0,40.4216,-79.9984,0,0,0,"02301",1,0,0,0,0,1,0,0
2020099349,2020,"11",5,"1640","16",1,3,1,0,0,0,0,0,40.4492,-79.9014,0,0,0,"02301",1,0,0,0,0,1,0,0
2020099354,2020,"11",5,"1605","16",1,3,1,3,0,0,0,0,40.4221,-79.8544,0,0,0,"02431",2,0,0,0,0,0,0,0
2020099387,2020,"11",4,"1935","19",3,3,1,0,0,0,0,0,40.4011,-79.8805,0,0,0,"02433",2,0,0,0,0,0,0,0
2020099396,2020,"11",5,"1812","18",3,3,1,9,0,0,0,0,40.4105,-80.0057,0,0,0,"02301",0,0,0,3,0,1,0,0
2020099414,2020,"11",5,"1826","18",3,3,1,8,0,0,0,0,40.3503,-79.8345,0,0,0,"02304",1,0,0,0,0,0,0,0
2020099422,2020,"11",3,"1934","19",3,3,1,0,0,0,0,0,40.4443,-79.7677,0,0,0,"02446",0,0,0,0,0,1,0,0
2020099440,2020,"11",3,"1848","18",3,10,9,0,0,0,0,0,40.4955,-79.91,0,0,0,"02461",1,0,0,0,0,0,0,0
2020099447,2020,"11",4,"1717","17",1,3,1,8,0,0,0,0,40.3945,-79.7976,0,1,0,"02446",0,0,0,0,0,1,0,0
2020099452,2020,"11",5,"1733","17",3,3,1,3,0,0,0,0,40.416,-80.03,0,0,0,"02301",3,0,0,0,0,0,0,0
2020099453,2020,"11",3,"1446","14",1,3,9,0,0,0,0,0,40.6335,-80.004,0,0,0,"02216",2,0,0,0,0,0,0,0
2020099456,2020,"11",5,"2010","20",3,3,1,3,0,0,0,0,40.3211,-79.9421,0,0,0,"02454",1,0,0,1,0,0,0,0
2020099468,2020,"11",5,"0624","06",5,3,1,0,0,0,0,0,40.3105,-79.9498,0,0,0,"02440",0,0,0,1,0,1,0,0
2020099470,2020,"11",5,"2040","20",3,3,1,0,0,0,0,0,40.4665,-80.0605,0,0,0,"02444",0,0,0,0,0,2,0,0
2020099490,2020,"11",4,"1136","11",1,3,1,8,0,0,0,0,40.4644,-80.1408,0,0,0,"02115",2,0,0,0,0,0,0,0
2020099496,2020,"11",5,"1540","15",1,3,1,0,0,0,0,0,40.3896,-80.0415,0,0,0,"02109",2,0,0,0,0,0,0,0
2020099527,2020,"11",1,"0653","06",1,3,1,0,0,0,0,0,40.4274,-79.7215,0,0,0,"02446",0,0,0,0,0,2,0,0
2020099528,2020,"11",6,"0802","08",1,3,1,0,0,0,0,0,40.2733,-79.927,1,0,0,"02440",0,0,0,0,1,0,0,0
2020099529,2020,"11",6,"0846","08",1,3,1,0,0,0,0,0,40.3513,-79.8668,0,0,0,"02304",2,0,0,0,0,0,0,0
2020099574,2020,"11",6,"1253","12",1,3,1,3,0,0,0,0,40.4384,-80.002,0,0,0,"02301",1,1,0,0,0,0,0,0
2020099575,2020,"11",6,"1301","13",1,3,1,0,0,0,0,0,40.4323,-79.865,0,0,0,"02431",2,0,0,0,0,0,0,0
2020099606,2020,"11",4,"2049","20",3,3,1,3,0,0,0,0,40.4909,-79.8805,0,0,0,"02112",0,0,0,0,0,1,1,0
2020099637,2020,"11",6,"1248","12",1,3,1,0,0,0,0,0,40.3825,-79.9959,1,0,0,"02301",1,0,0,0,1,0,0,0
2020099648,2020,"11",5,"1653","16",1,3,1,0,0,0,0,0,40.6498,-80.078,0,0,0,"02212",0,0,0,0,0,3,0,0
2020099650,2020,"11",4,"1925","19",3,3,1,4,0,0,0,0,40.4492,-79.7622,0,0,0,"02446",1,0,0,0,0,1,0,0
2020099652,2020,"11",5,"1832","18",3,3,1,8,0,0,0,0,40.3303,-79.9872,0,0,0,"02219",2,0,0,1,0,0,0,0
2020099658,2020,"11",5,"1804","18",3,3,1,0,0,0,0,0,40.4342,-80.0325,0,0,0,"02301",1,0,0,0,0,1,0,0
2020099677,2020,"11",3,"1051","10",1,3,1,0,0,0,0,0,40.4873,-80.2033,0,0,0,"02213",0,0,0,1,0,1,0,0
2020099678,2020,"11",4,"1758","17",2,3,1,0,0,0,0,0,40.5339,-80.229,0,0,0,"02213",0,0,0,0,0,2,0,0
2020099679,2020,"11",6,"1530","15",1,3,1,0,0,0,0,0,40.3694,-80.0336,0,0,0,"02416",2,0,0,0,0,0,0,0
2020099680,2020,"09",1,"2143","21",3,3,1,3,0,0,0,0,40.4269,-79.8852,0,0,0,"02426",2,0,0,0,0,0,0,0
2020099681,2020,"10",7,"1528","15",1,3,1,3,0,0,0,0,40.4338,-79.8852,0,0,1,"02426",1,1,0,0,0,0,0,0
2020099723,2020,"11",5,"1620","16",1,3,1,8,0,0,0,0,40.5356,-79.7177,0,0,0,"02466",0,1,0,0,0,0,0,0
2020099829,2020,"11",6,"1835","18",2,3,1,0,0,0,0,0,40.4424,-80.0839,0,0,1,"02301",2,0,0,0,1,1,0,0
2020099838,2020,"11",6,"2001","20",3,3,1,3,0,0,0,0,40.2818,-80.0017,0,1,0,"02219",1,0,0,0,0,0,0,0
2020099865,2020,"11",7,"0026","00",3,3,1,3,0,0,0,0,40.4539,-80.0597,0,1,0,"02301",1,0,0,0,0,0,0,0
2020099900,2020,"11",7,"0514","05",3,3,1,0,0,0,0,0,40.4742,-79.9082,0,0,0,"02301",0,0,0,0,0,1,0,0
2020099901,2020,"11",1,"1535","15",1,3,1,0,0,0,0,0,40.4601,-79.946,0,0,0,"02301",2,0,0,0,0,0,0,0
2020099906,2020,"11",6,"1750","17",3,3,1,0,0,0,0,0,40.3826,-79.9684,0,0,0,"02403",1,0,0,0,0,0,0,0
2020099913,2020,"11",7,"0427","04",3,3,1,3,0,0,0,0,40.4607,-79.9227,0,1,0,"02301",0,0,0,0,0,1,0,0
2020099922,2020,"11",6,"0833","08",1,3,1,0,0,0,0,0,40.4377,-79.9726,0,0,1,"02301",2,0,0,0,0,0,0,0
2020099924,2020,"11",7,"0836","08",1,3,1,8,0,0,0,0,40.4578,-79.9025,0,0,0,"02301",1,0,0,0,0,1,0,0
2020099926,2020,"11",7,"0506","05",3,3,1,9,0,0,0,0,40.4546,-80.0524,0,0,1,"02301",3,0,0,0,0,0,0,0
2020099940,2020,"11",2,"0725","07",1,3,1,0,0,0,0,0,40.3945,-79.7742,0,0,0,"02446",2,0,0,0,0,0,0,0
2020099949,2020,"11",3,"0733","07",1,3,1,8,0,0,0,0,40.4376,-79.9842,0,0,0,"02301",0,0,0,0,0,1,0,0
2020099952,2020,"11",7,"1234","12",1,7,9,3,0,0,0,0,40.3978,-79.8211,0,0,0,"02111",2,0,0,0,0,0,0,0
2020099960,2020,"11",7,"1057","10",1,7,9,3,0,0,0,0,40.464,-79.9597,0,1,0,"02301",4,0,0,0,0,0,0,0
2020099961,2020,"11",4,"2248","22",3,3,1,0,0,0,0,0,40.5134,-80.0323,0,0,0,"02116",1,0,0,0,0,0,0,0
2020100014,2020,"11",7,"1611","16",1,4,9,3,0,0,0,0,40.4087,-79.8424,0,0,0,"02431",2,0,0,0,0,0,1,0
2020100017,2020,"11",7,"1730","17",3,4,1,3,0,0,0,0,40.4441,-79.9279,0,0,0,"02301",1,0,0,0,0,0,0,0
2020100058,2020,"11",7,"1800","18",4,3,1,0,0,0,0,0,40.477,-79.9689,0,0,0,"02301",1,0,0,0,0,0,0,0
2020100064,2020,"11",7,"1754","17",3,3,9,0,0,0,0,0,40.4743,-80.0349,0,0,0,"02301",1,0,0,0,0,0,0,0
2020100068,2020,"11",7,"2007","20",3,3,1,9,0,0,0,0,40.3552,-79.8352,0,0,0,"02304",2,0,0,0,0,0,0,0
2020100080,2020,"11",7,"1654","16",4,3,1,0,0,0,0,0,40.387,-79.8747,0,0,0,"02473",1,0,0,0,0,0,0,0
2020100090,2020,"11",7,"2300","23",3,3,1,0,0,0,0,0,40.4625,-79.9244,0,0,0,"02301",1,0,0,0,0,1,0,0
2020100097,2020,"11",1,"0121","01",3,3,1,0,0,0,0,0,40.4378,-79.992,0,0,1,"02301",1,0,0,0,0,0,0,0
2020100101,2020,"11",2,"2104","21",2,3,1,0,0,0,0,0,40.5767,-79.9703,0,0,1,"02207",1,0,0,0,0,0,0,0
2020100104,2020,"11",1,"0255","02",3,7,9,9,0,0,0,0,40.4587,-79.9984,0,0,0,"02301",1,0,0,0,0,0,0,0
2020100126,2020,"11",6,"0800","08",5,3,1,0,0,0,0,0,40.4886,-79.9232,0,0,0,"02301",1,0,0,0,0,0,0,0
2020100127,2020,"11",7,"1314","13",1,7,9,3,0,0,0,0,40.4271,-79.7234,0,0,0,"02446",0,0,0,1,0,1,0,0
2020100139,2020,"11",7,"1455","14",1,7,9,0,0,0,0,0,40.4621,-80.0307,0,0,0,"02301",2,0,0,0,0,0,0,0
2020100151,2020,"11",1,"0930","09",1,98,9,0,0,0,0,0,40.3471,-79.8922,0,0,0,"02423",1,0,0,0,0,0,0,0
2020100154,2020,"11",1,"0924","09",1,3,1,0,0,0,0,0,40.4576,-79.9176,0,0,0,"02301",2,0,0,0,0,0,0,0
2020100155,2020,"11",7,"1305","13",1,4,9,8,0,0,0,0,40.5903,-79.9482,0,0,0,"02207",1,0,0,0,0,2,0,0
2020100172,2020,"11",1,"1035","10",1,3,1,4,0,0,0,0,40.4225,-79.8828,0,0,0,"02463",2,0,0,0,0,0,0,0
2020100228,2020,"11",1,"1315","13",1,3,1,0,0,0,0,0,40.4646,-79.9401,0,0,0,"02301",3,0,0,0,0,0,0,0
2020100238,2020,"11",7,"2150","21",3,3,9,3,0,0,0,0,40.4109,-80.0103,0,0,0,"02301",1,0,0,0,0,0,0,0
2020100242,2020,"11",1,"1500","15",1,3,1,0,0,0,0,0,40.4469,-80.0842,0,0,0,"02301",1,0,0,0,0,0,0,0
2020100260,2020,"11",3,"1840","18",3,3,1,0,0,0,0,0,40.5223,-80.036,0,0,0,"02474",2,0,0,0,0,0,0,0
2020100272,2020,"11",7,"2052","20",3,3,1,0,0,0,0,0,40.4924,-79.9023,0,0,0,"02401",0,0,0,0,0,2,0,0
2020100335,2020,"11",1,"1844","18",3,7,9,0,0,0,0,0,40.4627,-79.9538,0,0,0,"02301",1,0,0,0,0,1,0,0
2020100339,2020,"11",1,"1719","17",3,7,9,4,0,0,0,0,40.6206,-79.9454,0,0,0,"02217",1,0,0,0,0,0,0,0
2020100344,2020,"11",1,"2000","20",6,7,9,9,0,0,0,0,40.4875,-79.9127,0,0,0,"02301",1,0,0,0,0,0,0,0
2020100358,2020,"11",4,"2224","22",3,3,1,9,0,0,0,0,40.3981,-79.8846,0,0,0,"02473",2,0,0,0,0,0,0,0
2020100370,2020,"11",1,"0628","06",5,3,1,3,0,0,0,0,40.4516,-80.0751,0,0,1,"02301",2,0,0,0,0,0,0,0
2020100373,2020,"11",2,"0000","00",3,98,9,0,0,0,0,0,40.4365,-79.9948,0,0,0,"02301",1,0,0,0,0,0,0,0
2020100382,2020,"11",7,"2330","23",3,3,1,0,0,0,0,0,40.4507,-79.9957,0,1,0,"02301",1,0,0,0,0,0,0,0
2020100393,2020,"11",2,"0345","03",3,7,9,9,0,0,0,0,40.4277,-79.9777,0,0,0,"02301",1,0,0,0,0,1,0,0
2020100394,2020,"11",1,"0214","02",3,3,1,9,0,0,0,0,40.3989,-79.9707,0,1,1,"02403",1,0,0,1,0,0,0,0
2020100395,2020,"11",2,"0105","01",3,3,1,9,0,0,0,0,40.4396,-80.0896,0,0,0,"02115",1,0,0,0,0,0,0,0
2020100400,2020,"11",7,"2120","21",3,3,1,2,0,1,0,0,40.3791,-80.0455,0,0,0,"02109",2,0,0,0,0,0,0,0
2020100429,2020,"11",2,"0810","08",1,3,1,9,0,0,0,0,40.4786,-80.0438,1,0,0,"02301",1,0,0,0,1,0,0,0
2020100493,2020,"11",2,"1227","12",1,4,1,2,0,1,0,0,40.4435,-79.9805,0,0,0,"02301",1,1,0,0,0,0,0,0
2020100502,2020,"11",6,"1729","17",3,3,1,0,0,0,0,0,40.4295,-79.8866,0,0,0,"02426",2,0,0,0,0,1,0,0
2020100507,2020,"11",7,"2058","20",2,3,9,0,0,0,0,0,40.4455,-80.1741,0,0,0,"02214",1,0,0,0,0,0,0,0
2020100508,2020,"11",1,"0813","08",1,3,9,8,0,0,0,0,40.4406,-80.0089,0,0,0,"02301",1,0,0,0,0,0,0,0
2020100516,2020,"11",2,"1358","13",1,3,1,0,0,0,0,0,40.4734,-80.0149,0,0,0,"02301",0,0,0,0,0,1,0,0
2020100528,2020,"11",2,"2124","21",3,3,1,3,0,0,0,0,40.3887,-79.8303,0,0,0,"02111",1,0,0,0,0,1,0,0
2020100530,2020,"11",2,"2056","20",3,3,1,0,0,0,0,0,40.3554,-80.0315,0,0,0,"02407",0,0,0,1,0,1,0,0
2020100531,2020,"11",7,"2238","22",3,3,1,3,0,0,0,0,40.3491,-80.05,0,0,0,"02407",1,0,0,0,0,0,0,0
2020100543,2020,"11",2,"1510","15",1,3,1,0,0,0,0,0,40.4281,-79.9345,1,0,0,"02301",1,0,0,0,1,0,0,0
2020100545,2020,"11",1,"1930","19",3,99,1,9,0,0,0,0,40.4473,-79.9058,0,0,0,"02301",2,0,0,0,0,0,0,0
2020100557,2020,"11",1,"1713","17",2,3,1,0,0,0,0,0,40.5224,-79.9909,0,0,0,"02116",0,0,0,1,0,0,0,0
2020100559,2020,"10",7,"2235","22",3,3,1,0,0,0,0,0,40.4334,-79.8876,0,0,0,"02426",3,0,0,0,0,0,0,0
2020100601,2020,"11",1,"1400","14",1,7,9,0,0,0,0,0,40.5157,-80.0044,0,0,0,"02116",1,0,0,1,0,0,0,0
2020100603,2020,"11",2,"1726","17",3,3,1,8,0,0,0,0,40.5171,-79.7266,0,0,0,"02466",2,0,0,0,0,0,0,0
2020100604,2020,"11",2,"1755","17",3,3,1,0,0,0,0,0,40.438,-79.9277,0,0,0,"02301",2,0,0,0,0,0,0,0
2020100607,2020,"11",1,"2154","21",3,7,9,0,0,0,0,0,40.5753,-79.9546,0,0,0,"02207",1,0,0,1,0,0,0,0
2020100613,2020,"11",2,"0322","03",3,7,9,0,0,0,0,0,40.3765,-79.9755,0,1,0,"02413",3,0,0,0,0,0,0,0
2020100632,2020,"11",1,"1011","10",1,7,9,0,0,0,0,0,40.4405,-79.8317,0,0,1,"02419",1,0,0,0,0,0,0,0
2020100646,2020,"11",4,"0534","05",3,7,9,3,0,0,0,0,40.4291,-79.9446,0,0,0,"02301",0,0,0,0,0,2,0,0
2020100699,2020,"11",5,"1803","18",3,3,1,0,0,0,0,0,40.5663,-79.7992,0,0,0,"02206",0,0,0,0,0,1,0,0
2020100758,2020,"11",2,"1448","14",1,10,9,0,0,0,0,0,40.4475,-80.3061,1,0,0,"02203",0,0,0,0,1,0,0,0
2020100767,2020,"11",1,"0239","02",3,3,1,3,0,0,0,0,40.3325,-79.9338,0,1,0,"02473",1,0,0,1,0,0,0,0
2020100772,2020,"11",2,"2307","23",3,3,1,0,0,0,0,0,40.4358,-79.9653,0,0,1,"02301",0,0,0,0,0,1,0,0
2020100774,2020,"11",2,"2015","20",3,3,1,0,0,0,0,0,40.4951,-79.9307,0,0,0,"02461",1,0,0,0,0,0,1,0
2020100775,2020,"11",2,"2208","22",3,3,1,0,0,0,0,0,40.4109,-80.0058,0,1,0,"02301",0,0,0,0,0,1,0,0
2020100812,2020,"11",1,"2219","22",3,7,9,0,0,0,0,0,40.3903,-80.0482,0,0,0,"02109",0,0,0,0,0,1,0,0
2020100813,2020,"11",2,"1400","14",1,7,9,4,0,0,0,0,40.3819,-80.0441,0,0,0,"02109",0,0,0,0,0,2,0,0
2020100814,2020,"11",3,"1035","10",1,3,1,0,0,0,0,0,40.3467,-79.9864,0,0,0,"02476",1,0,0,0,0,1,0,0
2020100829,2020,"11",3,"1610","16",1,3,1,0,0,0,0,0,40.3429,-79.8133,0,0,0,"02477",1,0,0,1,0,0,0,0
2020100830,2020,"11",3,"0550","05",3,3,1,0,0,0,0,0,40.4674,-80.0353,0,0,0,"02301",2,0,0,0,0,0,0,0
2020100832,2020,"11",2,"0800","08",1,3,1,0,0,0,0,0,40.3965,-79.9984,0,0,0,"02301",2,0,0,0,0,0,0,0
2020100838,2020,"11",3,"1447","14",1,3,1,0,0,0,0,0,40.4574,-79.941,0,0,0,"02301",2,0,0,0,0,0,0,0
2020100841,2020,"11",2,"1320","13",1,3,1,0,0,0,0,0,40.4261,-80.0203,0,0,0,"02301",3,0,0,0,0,0,0,0
2020100846,2020,"11",6,"1245","12",1,3,1,4,0,0,0,0,40.4755,-79.7074,0,0,0,"02466",2,0,0,0,0,0,0,0
2020100861,2020,"10",5,"0922","09",1,7,8,3,0,0,0,0,40.3276,-80.0249,0,0,1,"02407",1,0,0,0,0,0,0,0
2020100896,2020,"11",5,"1342","13",1,3,1,0,0,0,0,0,40.3078,-79.8918,0,0,0,"02302",1,0,0,0,0,1,0,0
2020100906,2020,"11",3,"1141","11",1,9,9,0,0,0,0,0,40.345,-80.0246,0,0,0,"02407",0,0,0,0,0,1,0,0
2020100916,2020,"11",2,"1144","11",1,3,1,3,0,0,0,0,40.6528,-79.7917,0,0,0,"02202",0,0,0,1,0,0,0,0
2020100958,2020,"11",3,"1146","11",1,4,1,4,0,0,0,0,40.5426,-79.8387,0,0,0,"02208",1,0,0,0,0,0,0,0
2020101002,2020,"11",1,"1700","17",2,7,9,0,0,0,0,0,40.6096,-79.9487,0,0,0,"02207",0,0,0,0,0,1,0,0
2020101031,2020,"11",2,"1707","17",4,3,1,0,0,0,0,0,40.4655,-80.0613,0,0,0,"02444",1,0,0,0,0,1,0,0
2020101036,2020,"11",5,"1729","17",3,3,1,0,0,0,0,0,40.5034,-80.0251,0,0,0,"02116",2,0,0,0,0,0,0,0
2020101037,2020,"11",3,"1517","15",1,4,1,0,0,0,0,0,40.438,-79.992,0,0,0,"02301",2,0,0,0,0,1,0,0
2020101040,2020,"11",3,"1515","15",1,3,1,0,0,0,0,0,40.4638,-79.8241,0,0,0,"02113",0,0,0,0,0,2,0,0
2020101041,2020,"11",3,"1415","14",1,3,1,2,0,1,0,0,40.4669,-80.0814,0,0,0,"02444",1,0,0,1,0,0,0,0
2020101051,2020,"11",3,"1616","16",1,3,1,8,0,0,0,0,40.475,-80.0993,0,0,0,"02126",0,0,0,0,0,2,0,0
2020101054,2020,"11",6,"1633","16",1,3,1,0,0,0,0,0,40.4389,-79.7606,0,0,0,"02446",0,0,0,0,0,2,0,0
2020101055,2020,"11",2,"1316","13",1,9,9,0,0,0,0,0,40.347,-80.055,0,0,0,"02123",1,0,0,0,0,1,0,0
2020101056,2020,"05",5,"0430","04",3,3,1,0,0,0,0,0,40.5149,-80.1546,0,0,0,"02420",2,0,0,0,0,1,0,0
2020101057,2020,"05",7,"0318","03",3,3,1,9,0,0,0,0,40.5162,-80.1578,0,0,0,"02420",0,0,0,0,0,0,1,0
2020101058,2020,"06",2,"1557","15",1,3,1,8,0,0,0,0,40.5151,-80.155,0,0,0,"02420",0,1,0,0,0,0,0,0
2020101059,2020,"06",7,"1454","14",1,3,1,0,0,0,0,0,40.5209,-80.1749,0,0,0,"02420",1,0,0,0,0,0,0,0
2020101060,2020,"06",6,"1733","17",1,3,1,0,0,0,0,0,40.5138,-80.1562,0,0,0,"02420",0,0,0,0,0,2,0,0
2020101061,2020,"07",4,"0047","00",3,3,1,8,0,0,0,0,40.5182,-80.1633,0,1,0,"02420",1,0,0,0,0,0,0,0
2020101062,2020,"07",1,"2017","20",1,3,1,0,0,0,0,0,40.5138,-80.1562,0,0,0,"02420",0,0,0,0,0,2,0,0
2020101063,2020,"08",6,"1026","10",1,3,1,4,0,0,0,0,40.5182,-80.1633,0,0,1,"02420",0,0,0,1,0,0,1,0
2020101064,2020,"10",6,"0056","00",3,3,1,0,0,0,0,0,40.5207,-80.1698,0,0,0,"02420",1,0,0,0,0,0,0,0
2020101065,2020,"10",7,"2217","22",3,3,1,0,0,0,0,0,40.5217,-80.1726,0,1,0,"02420",1,0,0,0,0,2,0,0
2020101066,2020,"11",2,"1400","14",1,3,1,0,0,0,0,0,40.5166,-80.1621,0,0,0,"02420",0,0,0,1,0,1,0,0
2020101067,2020,"11",4,"0744","07",1,3,1,2,0,1,0,0,40.4335,-79.8871,0,0,0,"02426",1,0,0,0,0,1,0,0
2020101124,2020,"11",2,"1525","15",1,4,1,0,0,0,0,0,40.3403,-79.9382,0,0,0,"02473",0,0,0,0,0,2,0,0
2020101125,2020,"11",4,"1638","16",1,3,1,8,0,0,0,0,40.406,-79.9121,0,0,0,"02438",0,0,0,0,0,1,1,0
